period,stateid,stateDescription,sectorid,sectorName,customers,price,revenue,sales,customers-units,price-units,revenue-units,sales-units
2015-Q2,SD,South Dakota,ALL,all sectors,461034,9.45,259.32746,2744.37007,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015-Q2,TN,Tennessee,ALL,all sectors,3258679,9.19,2111.00358,22966.44573,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015-Q2,TX,Texas,ALL,all sectors,11836271,8.66,7956.30606,91922.54,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015-Q2,US,U.S. Total,ALL,all sectors,148389990,10.3,91696.01995,889962.71806,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015-Q2,UT,Utah,ALL,all sectors,1150926,8.65,628.54514,7263.88034,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015-Q2,VA,Virginia,ALL,all sectors,3696090,9.22,2436.76282,26431.70305,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015-Q2,VT,Vermont,ALL,all sectors,365982,14.38,184.58579,1283.28481,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015-Q2,WA,Washington,ALL,all sectors,3332523,7.23,1531.78818,21185.91301,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015-Q2,WI,Wisconsin,ALL,all sectors,2998405,10.79,1744.72359,16164.4921,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015-Q2,WNC,West North Central,ALL,all sectors,10821449,9.47,6482.73134,68442.36634,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015-Q2,WSC,West South Central,ALL,all sectors,17788406,8.39,11615.64551,138457.01283,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015-Q2,WV,West Virginia,ALL,all sectors,1014478,8.04,605.89138,7537.41738,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015-Q2,WY,Wyoming,ALL,all sectors,336237,8.01,329.06447,4106.52757,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015-Q1,AK,Alaska,ALL,all sectors,331976,17.25,287.4165,1666.58854,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015-Q1,AL,Alabama,ALL,all sectors,2543277,9.1,2043.04663,22454.66315,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015-Q1,AR,Arkansas,ALL,all sectors,1572531,7.69,915.31563,11907.04454,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015-Q1,AZ,Arizona,ALL,all sectors,3015013,9.43,1488.48869,15781.52719,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015-Q1,CA,California,ALL,all sectors,15065085,14.36,8410.48259,58566.72476,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015-Q1,CO,Colorado,ALL,all sectors,2596122,9.68,1254.16796,12957.67203,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015-Q1,CT,Connecticut,ALL,all sectors,1631180,18.97,1501.00643,7912.3461,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015-Q1,DC,District of Columbia,ALL,all sectors,266651,11.98,345.74479,2886.68375,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015-Q1,DE,Delaware,ALL,all sectors,460777,11.3,360.94189,3195.03606,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015-Q1,ENC,East North Central,ALL,all sectors,22291180,9.77,14416.04035,147623.48842,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015-Q1,ESC,East South Central,ALL,all sectors,9543823,8.9,7306.95619,82129.1816,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015-Q1,FL,Florida,ALL,all sectors,10059201,10.66,5495.94413,51546.86648,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015-Q1,GA,Georgia,ALL,all sectors,4751254,9.29,3143.50561,33823.30892,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015-Q1,HI,Hawaii,ALL,all sectors,489012,28.01,607.32224,2168.18729,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015-Q1,IA,Iowa,ALL,all sectors,1586648,7.73,942.27248,12196.98653,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015-Q1,ID,Idaho,ALL,all sectors,833260,7.92,420.72033,5313.49238,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015-Q1,IL,Illinois,ALL,all sectors,5773776,9.35,3365.51526,35985.94885,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015-Q1,IN,Indiana,ALL,all sectors,3171930,9.02,2515.36149,27875.12183,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015-Q1,KS,Kansas,ALL,all sectors,1478009,9.87,952.79749,9658.11867,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015-Q1,KY,Kentucky,ALL,all sectors,2249917,8,1662.93704,20787.27076,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015-Q1,LA,Louisiana,ALL,all sectors,2350563,7.61,1674.34425,22011.72492,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015-Q1,MA,Massachusetts,ALL,all sectors,3203488,18.45,2642.50696,14323.65928,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015-Q1,MAT,Middle Atlantic,ALL,all sectors,18141683,13.11,12752.52315,97273.08843,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015-Q1,MD,Maryland,ALL,all sectors,2493979,12.1,2098.1477,17340.92471,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015-Q1,ME,Maine,ALL,all sectors,803425,14.01,426.87873,3046.1939,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015-Q1,MI,Michigan,ALL,all sectors,4817604,10.45,2739.6987,26214.74752,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015-Q1,MN,Minnesota,ALL,all sectors,2682317,9.04,1583.7973,17513.69813,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015-Q1,MO,Missouri,ALL,all sectors,3114609,8.3,1798.33176,21676.75266,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015-Q1,MS,Mississippi,ALL,all sectors,1506463,9.65,1155.59375,11979.8657,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015-Q1,MT,Montana,ALL,all sectors,600933,8.98,337.93802,3762.96054,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015-Q1,MTN,Mountain,ALL,all sectors,10825945,9.03,5634.82178,62403.70287,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015-Q1,NC,North Carolina,ALL,all sectors,4990372,9.29,3236.49328,34821.0424,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015-Q1,ND,North Dakota,ALL,all sectors,445783,8.26,420.68422,5092.70171,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015-Q1,NE,Nebraska,ALL,all sectors,1030436,8.39,623.06572,7424.1353,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015-Q1,NEW,New England,ALL,all sectors,7218793,17.87,5657.79215,31654.2839,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015-Q1,NH,New Hampshire,ALL,all sectors,716495,17.26,504.85289,2924.38333,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015-Q1,NJ,New Jersey,ALL,all sectors,3994386,13.54,2545.46774,18794.54315,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015-Q1,NM,New Mexico,ALL,all sectors,1019728,9.51,515.71745,5421.00146,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015-Q1,NV,Nevada,ALL,all sectors,1283357,9.14,702.03306,7680.35689,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015-Q1,NY,New York,ALL,all sectors,8133374,15.78,5966.84882,37818.23677,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015-Q1,OH,Ohio,ALL,all sectors,5536005,9.87,3949.69313,40018.82263,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015-Q1,OK,Oklahoma,ALL,all sectors,2012755,7.47,1106.82785,14816.10244,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015-Q1,OR,Oregon,ALL,all sectors,1931802,8.71,1044.13399,11987.67111,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015-Q1,PA,Pennsylvania,ALL,all sectors,6013923,10.43,4240.20659,40660.3085,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015-Q1,PACC,Pacific Contiguous,ALL,all sectors,20328040,11.83,11231.77492,94932.55885,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015-Q1,PACN,Pacific Noncontiguous,ALL,all sectors,820988,23.33,894.73873,3834.77584,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015-Q1,RI,Rhode Island,ALL,all sectors,499980,18.85,368.28489,1954.04047,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015-Q1,SAT,South Atlantic,ALL,all sectors,30348709,9.94,20315.87876,204444.97598,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015-Q1,SC,South Carolina,ALL,all sectors,2533429,9.58,1957.52195,20431.63534,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015-Q1,SD,South Dakota,ALL,all sectors,459932,9.14,300.34902,3286.659,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015-Q1,TN,Tennessee,ALL,all sectors,3244166,9.09,2445.37877,26907.382,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015-Q1,TX,Texas,ALL,all sectors,11771412,8.93,8210.61115,91906.54987,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015-Q1,US,U.S. Total,ALL,all sectors,148024156,10.27,96738.92285,941786.52962,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015-Q1,UT,Utah,ALL,all sectors,1141946,7.97,562.91051,7064.96357,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015-Q1,VA,Virginia,ALL,all sectors,3775171,9.49,2936.07776,30934.95284,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015-Q1,VT,Vermont,ALL,all sectors,364226,14.34,214.26226,1493.66083,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015-Q1,WA,Washington,ALL,all sectors,3331153,7.29,1777.15834,24378.163,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015-Q1,WI,Wisconsin,ALL,all sectors,2991864,10.53,1845.77177,17528.84759,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015-Q1,WNC,West North Central,ALL,all sectors,10797735,8.62,6621.29795,76849.05198,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015-Q1,WSC,West South Central,ALL,all sectors,17707261,8.47,11907.09888,140641.42176,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015-Q1,WV,West Virginia,ALL,all sectors,1017876,7.83,741.50166,9464.52545,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2015-Q1,WY,Wyoming,ALL,all sectors,335587,7.98,352.84575,4421.72882,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2014-Q4,AK,Alaska,ALL,all sectors,337948,17.56,282.53744,1609.22336,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2014-Q4,AL,Alabama,ALL,all sectors,2550183,8.87,1868.12064,21052.7451,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2014-Q4,AR,Arkansas,ALL,all sectors,1601494,7.73,854.70361,11059.8798,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2014-Q4,AZ,Arizona,ALL,all sectors,2997054,9.51,1616.58199,16994.49255,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2014-Q4,CA,California,ALL,all sectors,15215622,15,9629.69187,64189.44606,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2014-Q4,CO,Colorado,ALL,all sectors,2583379,9.6,1264.70933,13173.96455,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2014-Q4,CT,Connecticut,ALL,all sectors,1629602,17,1165.13117,6851.91814,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2014-Q4,DC,District of Columbia,ALL,all sectors,269143,11.67,307.03977,2631.47829,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2014-Q4,DE,Delaware,ALL,all sectors,462540,11.02,291.55585,2646.62712,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2014-Q4,ENC,East North Central,ALL,all sectors,22249012,9.86,13610.23769,138026.88422,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2014-Q4,ESC,East South Central,ALL,all sectors,9540943,8.71,6476.69629,74336.97425,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2014-Q4,FL,Florida,ALL,all sectors,10196394,10.79,5623.3696,52111.35418,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2014-Q4,GA,Georgia,ALL,all sectors,4742968,9.38,2937.36564,31323.43788,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2014-Q4,HI,Hawaii,ALL,all sectors,487976,31.92,766.09952,2400.2671,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2014-Q4,IA,Iowa,ALL,all sectors,1586519,7.37,853.47023,11582.81259,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2014-Q4,ID,Idaho,ALL,all sectors,826741,7.91,420.33956,5311.3115,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2014-Q4,IL,Illinois,ALL,all sectors,5760368,9.54,3225.60013,33818.22122,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2014-Q4,IN,Indiana,ALL,all sectors,3159021,9.08,2338.83154,25756.14734,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2014-Q4,KS,Kansas,ALL,all sectors,1487237,9.93,921.34117,9281.90699,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2014-Q4,KY,Kentucky,ALL,all sectors,2245666,7.83,1473.02382,18811.03455,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2014-Q4,LA,Louisiana,ALL,all sectors,2353404,7.64,1641.32785,21477.27998,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2014-Q4,MA,Massachusetts,ALL,all sectors,3144518,15.25,1969.55147,12915.16212,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2014-Q4,MAT,Middle Atlantic,ALL,all sectors,18124250,12.77,11048.3236,86535.37471,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2014-Q4,MD,Maryland,ALL,all sectors,2497216,11.56,1659.50581,14350.06176,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2014-Q4,ME,Maine,ALL,all sectors,802716,12.53,376.39412,3005.133,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2014-Q4,MI,Michigan,ALL,all sectors,4816794,10.84,2714.97086,25037.05846,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2014-Q4,MN,Minnesota,ALL,all sectors,2652591,9.16,1553.28053,16955.23844,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2014-Q4,MO,Missouri,ALL,all sectors,3108660,8.38,1641.25386,19584.47834,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
